SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC41351,0,0,3,9,3,3,0,0,0,14,0,0,0,3,3,0,0,0,0,13,11,18,29,66,89,70,18,7,0,297
SSC41352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,20
SSC41353,3,10,13,29,20,21,5,0,0,106,0,0,8,8,9,5,3,0,0,39,93,143,394,425,433,407,89,3,7,1994
SSC41354,0,7,14,4,5,3,0,0,0,38,3,6,7,5,6,5,0,0,0,29,36,159,360,212,144,89,10,0,0,1007
SSC41355,0,0,3,5,0,0,0,0,0,8,0,0,5,3,8,5,3,0,0,21,40,42,73,158,207,132,48,15,0,714
SSC41356,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,12
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,8,0,0,0,31
SSC41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,10,0,0,0,24
SSC41360,0,10,23,3,14,12,0,0,0,61,0,5,13,13,9,4,3,0,0,43,36,122,368,290,242,142,30,0,0,1239
SSC41361,3,3,4,4,10,0,0,0,0,38,4,0,7,10,4,3,0,0,0,22,33,60,124,162,181,120,33,3,0,708
SSC41362,0,3,9,3,17,3,4,0,0,33,0,5,8,11,10,9,3,0,0,36,57,167,285,301,401,330,79,14,0,1646
SSC41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,7,0,0,0,15
SSC41364,0,0,0,0,4,3,0,0,0,7,0,0,0,4,3,3,0,3,0,10,8,8,36,42,47,45,15,8,0,206
SSC41365,0,0,0,3,3,0,3,0,0,7,0,0,0,0,3,0,0,0,0,8,9,6,24,25,61,57,22,7,0,204
SSC41366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,14
SSC41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,0,0,5,3,8,3,0,0,0,20,0,0,3,0,0,0,0,0,0,7,12,37,130,107,98,55,15,0,0,460
SSC41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,11,3,0,0,31
SSC41371,0,0,3,15,6,3,5,0,0,38,5,5,0,12,7,8,3,6,0,41,49,85,136,293,370,289,113,13,0,1349
SSC41372,3,5,11,7,4,4,0,0,0,40,0,0,8,3,5,3,0,0,0,16,66,84,237,204,229,201,25,0,0,1051
SSC41373,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,8,8,8,17,28,23,8,0,5,110
SSC41374,0,0,0,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,9,6,9,43,84,38,49,3,0,0,237
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC41377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,23
SSC41378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11
SSC41379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,8,21,11,0,0,64
SSC41380,3,0,0,0,3,8,0,0,0,14,0,0,0,0,10,4,0,0,0,19,25,46,66,117,160,115,52,7,0,587
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
SSC41382,3,14,25,18,26,12,9,0,0,106,9,7,22,12,22,9,3,5,0,82,147,205,461,527,647,545,149,27,3,2706
SSC41383,0,8,4,4,3,6,4,0,0,22,0,3,0,3,5,11,4,4,0,28,26,41,85,125,146,143,30,12,0,610
SSC41384,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,3,0,0,0,26
SSC41385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41388,3,3,6,11,8,4,0,0,0,35,0,0,3,9,8,3,6,0,0,29,42,112,295,236,186,147,44,6,0,1071
SSC41389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8
SSC41390,0,0,0,3,3,3,0,0,0,12,0,0,0,3,4,0,0,0,0,13,21,30,39,73,85,79,23,0,0,348
SSC41391,4,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,9,9,26,25,48,32,13,0,0,172
SSC41392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,0,0,24
SSC41393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,14
SSC41394,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,13,9,7,6,8,0,0,49
SSC41395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,8,3,0,0,22
SSC41396,0,15,9,10,19,13,3,0,0,66,3,6,4,8,7,7,0,0,0,37,63,170,416,374,357,266,50,4,0,1702
SSC41397,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,20
SSC41398,3,0,0,0,4,4,0,0,0,13,0,0,0,0,5,4,0,0,0,12,25,14,45,64,95,80,14,3,0,331
SSC41399,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,6,18,15,30,29,11,3,0,110
SSC41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,16,20,18,8,0,0,86
SSC41401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,14
SSC41402,0,6,4,4,9,3,0,0,0,27,0,0,0,3,5,3,3,0,0,15,44,62,64,111,147,135,21,7,0,594
SSC41403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,15
SSC41404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8
SSC41405,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,12,19,31,33,70,50,19,3,0,234
SSC41406,4,3,13,16,19,13,4,0,0,80,0,3,4,12,12,11,0,0,0,54,124,154,350,447,529,445,108,15,4,2172
SSC41407,0,4,6,7,14,5,0,0,0,44,3,3,3,6,8,5,0,0,0,38,54,99,232,209,283,174,36,3,0,1087
SSC41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,3,0,14
SSC41409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,9,0,0,0,24
SSC41410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,4,3,3,0,0,21
SSC41412,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,10,18,25,19,24,4,9,0,108
SSC41413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC41414,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,15,10,34,55,29,3,0,0,159
SSC41415,0,3,0,0,0,3,0,0,0,8,4,0,0,0,5,0,0,0,0,3,12,4,3,20,41,23,6,0,0,118
SSC41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC41417,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,8,14,13,29,29,33,8,3,0,139
SSC41418,0,8,9,23,20,9,8,0,0,79,3,6,8,14,14,4,0,3,0,51,94,144,290,348,397,246,63,8,0,1593
SSC41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,20,16,0,3,0,45
SSC41421,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,5,6,8,19,20,10,3,0,0,66
SSC41422,0,0,7,3,9,3,0,0,0,20,0,0,4,8,6,7,7,0,0,31,28,48,87,83,157,126,60,3,0,589
SSC41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9
SSC41424,0,0,0,3,0,10,0,0,0,15,0,0,0,3,0,4,0,0,0,10,17,43,46,87,111,92,46,0,0,440
SSC41425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,10,5,0,0,0,28
SSC41426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,0,0,13
SSC41427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,8,0,0,0,34
SSC41428,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,3,9,26,22,8,3,0,81
SSC41429,0,6,5,3,3,0,0,0,0,19,0,0,10,0,4,0,0,0,0,22,19,69,202,185,131,85,12,0,0,705
SSC41430,0,3,3,0,3,0,0,0,0,14,0,3,4,3,0,3,0,0,0,18,16,36,40,51,56,61,21,0,0,275
SSC41431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,26
SSC41432,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,3,13,18,24,16,4,0,0,76
SSC41433,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,12,18,22,16,4,0,0,83
SSC41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,4,4,9,0,0,29
SSC41435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,9
SSC41436,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,10,19,33,43,26,0,0,0,146
SSC41437,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,11,3,14,20,11,0,0,67
SSC41438,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,5,4,0,3,3,8,10,4,0,3,46
SSC41439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,0,12
SSC41440,0,3,0,3,3,0,0,0,0,8,3,0,0,0,3,0,0,0,0,6,16,17,49,59,52,45,24,9,0,266
SSC41441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
SSC41442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,18
SSC41443,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,5,14,6,25,34,31,4,0,0,123
SSC41444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,19
SSC41445,3,4,3,3,9,7,4,3,0,34,3,0,3,6,4,3,7,4,0,31,67,102,154,229,315,253,109,20,0,1256
SSC41446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,13
SSC41447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41448,0,3,5,4,14,13,3,0,0,46,3,6,3,3,7,4,0,0,0,29,62,134,228,221,324,262,75,3,0,1305
SSC41449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,10,6,7,0,46
SSC41450,3,10,23,17,13,11,0,0,0,71,0,9,17,11,19,8,4,0,0,64,72,229,578,401,393,266,41,0,3,1983
SSC41451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,0,0,15
SSC41452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6
SSC41453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,9,12,14,3,0,0,57
SSC41454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,3,0,0,14
SSC41455,0,7,9,18,19,11,3,3,0,71,3,9,16,9,11,9,0,0,0,54,83,177,371,376,461,272,73,11,5,1824
SSC41456,0,7,3,3,19,3,3,0,0,32,0,0,3,4,7,3,0,0,0,16,40,75,101,121,181,122,21,6,0,658
SSC41457,0,10,21,8,22,18,5,0,0,72,3,4,3,11,15,6,3,0,0,44,87,147,416,320,346,309,40,0,0,1658
SSC41458,0,0,5,3,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,12,17,28,45,61,79,48,9,3,0,286
SSC41459,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,3,14,9,19,18,0,0,0,68
SSC41460,3,7,6,8,8,0,0,0,0,26,0,0,3,0,8,8,3,0,0,22,37,44,88,113,159,150,31,4,0,625
SSC41461,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,6,12,28,46,27,9,0,0,141
SSC41462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10
SSC41463,0,4,3,0,3,4,0,0,0,16,0,3,3,4,3,8,0,0,0,19,35,51,106,131,179,154,54,7,0,719
SSC41464,4,3,13,10,11,12,0,0,0,48,0,4,14,10,13,5,9,0,0,62,67,100,237,255,322,170,48,3,3,1197
SSC41465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8
SSC41466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6
SSC41467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41468,0,0,0,0,4,0,0,0,0,12,0,0,0,0,3,5,3,0,0,12,9,9,23,25,45,46,12,0,0,176
SSC41469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,22
SSC41471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,16
SSC41472,3,9,7,11,13,3,0,0,0,40,0,4,13,7,14,3,0,3,0,43,50,114,294,267,251,145,37,0,0,1161
SSC41473,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,21,15,11,7,4,0,0,66
SSC41474,0,3,11,11,14,12,5,0,0,60,0,3,15,18,8,12,6,3,0,63,79,193,511,445,458,299,113,16,0,2113
SSC41475,0,5,0,0,3,3,0,0,0,16,0,0,7,4,0,4,8,3,0,34,35,69,106,103,175,138,60,8,0,694
SSC41476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41477,3,0,0,3,0,0,3,0,0,7,0,0,0,0,3,3,0,0,0,6,8,16,9,29,33,21,12,0,0,129
SSC41478,0,3,3,5,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,11,19,41,58,105,117,106,36,0,0,487
SSC41479,0,0,3,3,0,3,0,0,0,8,0,0,3,0,4,3,0,0,0,16,7,29,53,54,64,73,17,0,0,295
SSC41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,8,6,3,0,0,32
SSC41481,0,0,0,0,3,4,0,0,0,6,0,0,3,0,3,4,0,0,0,10,28,31,52,81,123,113,23,3,3,463
SSC41482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9
SSC41483,0,3,3,12,7,11,0,0,0,32,5,3,11,4,4,8,0,3,0,38,51,70,183,205,248,194,45,7,0,1010
SSC41484,0,20,29,29,30,20,9,0,0,126,3,6,19,26,17,9,3,0,0,85,116,236,590,674,544,349,114,10,3,2635
SSC41485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,11
SSC41486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,20
SSC41487,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,11,12,15,25,28,7,0,0,109
SSC41488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,11,19,7,3,0,0,51
SSC41489,0,5,10,13,7,11,0,0,0,50,3,3,10,6,7,12,6,3,0,57,82,90,193,261,281,343,76,12,3,1349
SSC41490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,12,16,12,5,0,0,51
SSC41491,0,3,5,4,3,7,0,0,0,27,0,3,6,11,10,8,0,0,0,44,25,66,151,186,163,148,31,3,0,768
SSC41492,0,0,7,7,8,6,0,0,0,21,0,0,0,3,4,0,0,0,0,15,24,33,89,98,122,74,21,3,0,479
SSC41493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,17,12,9,3,0,0,46
SSC41494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,13
SSC41495,3,5,9,9,9,7,0,0,0,38,8,6,4,9,15,7,0,0,0,45,53,74,167,188,245,224,63,10,3,1031
SSC41496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,29,34,31,18,0,0,125
SSC41497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,14,0,0,0,30
SSC41498,0,0,3,0,5,0,0,0,0,21,0,3,12,6,9,0,4,0,0,28,42,113,219,230,248,210,85,18,0,1161
SSC41499,3,7,10,7,8,10,0,0,0,53,0,0,16,20,10,9,0,0,0,57,83,98,249,479,361,223,32,0,0,1524
SSC41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,9,0,0,0,35
SSC41501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12
SSC41502,3,3,13,13,16,9,0,0,0,48,4,0,7,4,8,5,3,3,0,38,75,74,173,189,272,248,52,4,0,1090
SSC41503,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,12,9,6,33,21,37,35,0,0,0,149
SSC41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,4,0,0,0,25
SSC41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,13
SSC41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,7,0,0,18
SSC41510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,6,5,0,0,0,20
SSC41511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,7,22,9,0,0,0,56
SSC41512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,9
SSC41513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,13,13,27,25,0,0,0,98
SSC41514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,12,18,30,22,4,0,0,88
SSC41515,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,10,10,9,11,4,0,0,40
SSC41516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,13,4,0,0,39
SSC41517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SSC41518,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,9,6,13,9,0,0,0,39
SSC41519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,26,17,16,4,3,0,75
SSC41520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,9,0,0,0,29
SSC41521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,15,22,23,18,7,0,0,90
SSC41522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC41523,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,3,0,0,0,13,6,8,19,27,42,34,11,4,0,162
SSC41524,5,14,14,19,22,11,5,0,0,90,10,4,13,14,7,11,3,0,0,63,143,272,519,531,522,451,83,3,3,2526
SSC41525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,18,7,0,0,48
SSC41526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,11
SSC41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,10
SSC41528,0,3,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,26,54,64,67,79,58,7,3,0,358
SSC41529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,3,3,0,0,22
SSC41531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,20,22,6,10,0,0,74
SSC41532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,5,3,0,0,35
SSC41533,0,0,0,0,0,0,0,0,0,4,3,6,3,5,12,0,0,3,0,32,15,29,43,67,96,88,21,8,0,371
SSC41534,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,3,12,17,39,35,46,17,3,0,167
SSC41535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41536,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,8,19,20,20,3,0,0,77
SSC41537,0,0,0,7,4,11,0,0,0,22,0,0,3,3,6,6,0,0,0,19,44,71,97,156,221,171,39,7,3,806
SSC41538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,10,7,10,0,0,0,39
SSC41539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,16
SSC41540,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,10,0,0,0,30
SSC41541,0,3,3,7,4,4,0,0,0,18,0,8,6,5,0,3,3,0,0,20,40,124,269,196,164,131,42,0,0,964
SSC41542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,3,0,0,16
SSC41543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,18,0,0,0,33
SSC41545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,10,6,5,0,0,37
SSC41546,0,3,8,3,3,0,3,0,0,14,0,0,0,5,3,0,0,0,0,10,20,45,83,81,104,55,9,0,0,399
SSC41547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,9,23,23,8,0,0,87
SSC41548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,3,8,9,27,17,0,0,0,65
SSC41549,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,0,3,0,23
SSC41550,0,11,23,16,22,20,6,0,0,106,0,11,15,11,19,8,3,0,3,72,143,233,467,545,568,402,127,21,3,2510
SSC41551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41552,3,6,17,10,17,14,0,0,0,63,8,3,16,10,8,10,0,0,0,57,92,164,434,464,452,283,38,3,0,1929
SSC41553,0,4,7,8,5,8,3,0,0,34,0,0,6,12,0,6,0,0,0,26,33,58,233,184,147,98,10,0,0,767
SSC41554,4,10,10,7,24,33,10,0,0,103,4,3,15,10,20,22,10,5,0,84,128,196,390,438,572,579,214,36,0,2570
SSC41555,4,7,9,12,15,12,6,0,0,71,4,3,8,5,8,16,0,3,0,38,67,115,221,287,321,314,108,4,0,1442
SSC41556,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10
