SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC41426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,17
SSC41427,0,0,0,0,0,3,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,3,0,3,10,16,27,26,11,0,99
SSC41428,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,11,3,16,31,30,23,9,0,121
SSC41429,0,0,0,0,7,3,24,34,11,80,0,0,3,0,0,3,4,12,4,21,3,9,10,14,15,10,10,8,5,91,34,141,263,222,199,148,115,82,33,1239
SSC41430,0,0,0,0,0,6,8,0,0,20,0,0,0,0,0,0,0,0,0,0,12,7,3,15,11,0,7,3,6,65,22,46,57,71,71,90,61,12,13,443
SSC41431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,7,3,0,0,28
SSC41432,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,5,3,19,24,41,43,23,12,3,179
SSC41433,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,5,13,18,31,31,22,21,8,3,148
SSC41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,8,10,0,0,31
SSC41435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,0,0,0,15
SSC41436,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,7,0,0,0,18,8,11,26,42,47,37,16,5,0,203
SSC41437,0,0,0,0,0,8,6,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,17,3,5,10,9,21,54,42,16,3,173
SSC41438,0,0,0,0,0,4,6,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,9,20,3,7,6,6,13,33,67,21,9,172
SSC41439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,7,0,0,0,21
SSC41440,0,0,0,0,0,0,12,10,10,30,0,0,0,0,0,0,0,0,0,0,3,0,9,7,9,0,4,0,0,30,17,23,67,63,62,58,55,38,18,394
SSC41441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,3,0,0,21
SSC41442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,18
SSC41443,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,3,12,6,0,0,0,31,5,17,13,32,49,40,29,4,0,196
SSC41444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,8,3,7,0,0,28
SSC41445,0,3,0,0,3,0,5,8,11,33,0,0,0,0,0,0,0,3,0,8,3,3,9,12,13,25,21,13,10,101,65,151,215,291,365,384,344,155,81,2062
SSC41446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,11,3,3,0,0,0,19
SSC41447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41448,0,0,0,0,0,3,3,11,8,34,0,0,0,0,0,0,0,0,0,3,4,7,12,18,24,24,22,15,9,135,64,176,286,270,386,386,257,117,80,2020
SSC41449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,11,13,11,9,7,0,55
SSC41450,0,4,3,4,11,16,55,126,33,246,0,0,3,0,4,3,8,22,4,55,8,18,34,25,36,31,26,26,9,211,97,414,759,536,555,444,249,244,68,3379
SSC41451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,3,3,0,0,17
SSC41452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,17
SSC41453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,3,10,20,25,9,3,0,80
SSC41454,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,3,3,13,3,5,0,27
SSC41455,3,0,0,4,4,12,34,45,25,126,0,0,0,3,0,0,3,7,4,22,3,8,20,27,23,17,16,20,16,150,103,277,487,479,575,430,307,205,106,2962
SSC41456,0,0,0,0,0,0,21,36,6,65,0,0,0,4,0,0,0,3,3,13,3,11,7,5,10,4,11,6,4,55,34,97,139,139,218,163,95,65,20,979
SSC41457,0,0,0,0,0,7,13,13,18,61,0,0,0,0,0,0,3,0,0,3,3,15,9,10,20,24,14,26,44,164,82,193,487,387,413,466,192,120,107,2440
SSC41458,0,0,0,4,3,3,11,5,0,29,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,5,3,0,0,25,15,32,61,83,94,73,48,17,3,414
SSC41459,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,12,4,3,20,9,25,20,12,8,3,98
SSC41460,0,0,0,0,4,4,38,66,35,156,0,0,0,0,0,0,0,0,0,5,7,5,8,5,15,29,29,17,27,143,27,60,116,140,202,267,284,182,83,1358
SSC41461,0,0,3,0,0,0,3,4,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,11,3,0,0,30,12,16,15,33,73,44,37,9,3,244
SSC41462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,5,0,4,0,0,19
SSC41463,0,0,0,0,0,0,3,4,3,14,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,14,3,4,34,35,82,126,158,224,204,190,71,29,1121
SSC41464,0,0,0,9,13,20,49,23,6,119,0,0,0,0,0,3,3,3,0,10,8,8,27,26,23,31,22,15,12,169,70,138,310,349,418,301,226,87,31,1930
SSC41465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6
SSC41466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6
SSC41467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41468,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,14,24,28,56,70,36,10,0,248
SSC41469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,22
SSC41471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,8,0,0,22
SSC41472,0,0,0,4,3,11,31,39,24,118,0,0,3,3,3,0,3,14,5,34,7,3,19,15,18,13,13,10,3,96,54,189,410,336,314,236,162,111,50,1868
SSC41473,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,7,31,21,17,25,17,0,0,111
SSC41474,3,3,3,8,6,6,41,60,28,150,0,0,0,0,3,0,3,16,4,29,6,5,23,28,30,24,21,18,7,160,102,296,638,551,559,473,392,202,64,3288
SSC41475,0,0,0,0,0,0,4,15,0,16,0,0,0,0,0,0,0,0,0,3,4,8,4,9,12,15,14,4,0,67,36,100,133,135,220,205,181,76,35,1121
SSC41476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41477,0,0,0,0,0,0,3,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,12,7,21,13,33,35,48,42,26,0,229
SSC41478,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,12,6,0,0,27,19,54,71,126,144,170,108,28,9,725
SSC41479,0,0,0,0,0,0,0,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,5,3,26,6,33,58,64,76,94,50,41,25,449
SSC41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,4,3,11,5,10,4,0,3,41
SSC41481,0,0,0,0,0,0,8,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,3,3,9,4,4,10,0,34,33,58,71,103,153,156,109,72,23,778
SSC41482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9
SSC41483,3,0,0,0,3,3,14,36,21,81,0,0,0,0,3,0,0,0,0,7,5,5,11,5,12,14,17,15,12,96,68,140,236,258,304,303,229,178,87,1804
SSC41484,0,3,10,11,17,17,107,69,40,281,0,3,4,0,7,8,10,5,3,40,13,12,28,41,26,31,62,41,21,283,137,354,806,852,742,601,842,366,110,4810
SSC41485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12
SSC41486,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,17,5,4,55
SSC41487,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,9,10,10,18,30,43,28,10,0,157
SSC41488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,13,19,7,3,0,0,55
SSC41489,0,3,5,5,8,13,69,67,72,244,0,0,0,0,0,3,0,0,4,9,13,8,11,24,33,45,61,69,82,345,74,133,277,389,427,677,756,525,326,3595
SSC41490,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,3,12,17,15,14,0,4,70
SSC41491,0,4,10,14,22,32,47,36,7,167,0,3,4,8,13,16,17,15,4,63,3,6,16,23,26,18,9,11,3,122,43,110,215,255,243,261,148,86,13,1378
SSC41492,0,0,0,0,0,0,4,8,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,3,12,0,3,33,27,39,117,120,145,111,146,65,8,791
SSC41493,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,14,14,7,0,0,58
SSC41494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,5,3,3,0,0,15
SSC41495,0,3,0,8,3,27,69,70,44,222,0,0,0,3,4,0,0,3,0,20,7,5,12,23,32,32,53,44,45,247,52,112,234,273,341,403,380,224,135,2146
SSC41496,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,21,3,3,18,33,50,61,67,20,4,257
SSC41497,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,3,5,7,12,22,25,14,5,92
SSC41498,0,0,0,0,3,0,10,19,31,62,0,4,0,0,0,0,3,0,0,6,6,11,21,20,13,22,16,27,14,149,56,183,300,300,312,345,308,234,181,2215
SSC41499,0,0,0,4,6,13,29,30,41,128,0,0,0,4,12,9,4,4,0,34,11,7,9,22,9,8,15,22,10,122,88,142,325,568,454,339,310,238,124,2602
SSC41500,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,14,14,11,4,4,0,46
SSC41501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8
SSC41502,0,0,12,3,16,31,114,77,24,276,0,0,0,0,0,3,0,0,0,6,6,8,14,15,36,42,71,72,63,329,67,123,296,290,465,588,640,324,116,2908
SSC41503,0,0,0,0,3,3,3,4,4,22,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,14,5,0,0,41,20,22,50,38,69,82,34,22,6,336
SSC41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,7,0,0,0,35
SSC41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC41507,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,20
SSC41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC41509,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,10,11,4,0,37
SSC41510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,23
SSC41511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,3,10,3,8,27,15,0,4,0,76
SSC41512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9
SSC41513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,14,22,34,33,7,5,0,140
SSC41514,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,4,6,0,0,26,7,0,16,21,45,42,19,5,0,160
SSC41515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,10,9,10,8,4,4,52
SSC41516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,3,13,11,5,24,13,5,0,69
SSC41517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10
SSC41518,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,5,5,16,13,3,4,0,56
SSC41519,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,8,10,27,29,20,8,4,0,105
SSC41520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,13,14,3,5,0,48
SSC41521,0,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,17,28,28,24,32,4,0,147
SSC41522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC41523,0,0,0,0,0,4,4,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,18,9,15,32,29,56,57,40,33,8,272
SSC41524,0,0,0,3,11,12,46,43,41,162,0,0,0,0,0,7,6,0,4,23,7,22,25,32,36,27,46,45,32,273,126,386,660,665,655,710,562,338,206,4295
SSC41525,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,15,3,3,10,13,13,20,14,3,3,84
SSC41526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,7,0,0,0,17
SSC41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,10,0,0,17
SSC41528,0,0,0,0,0,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,3,11,3,6,8,3,5,0,3,42,21,104,98,84,113,93,26,9,5,548
SSC41529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,7,3,3,0,0,27
SSC41531,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,3,3,9,23,22,12,12,6,0,101
SSC41532,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,23,18,5,0,0,64
SSC41533,0,3,3,13,8,20,47,36,6,134,0,0,0,4,4,15,3,7,5,41,16,6,13,19,26,28,23,31,5,159,37,46,85,108,151,203,206,159,27,1030
SSC41534,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,18,8,16,24,46,45,58,45,9,0,251
SSC41535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41536,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,7,9,7,21,23,31,17,3,7,128
SSC41537,0,0,0,0,0,6,12,7,15,39,0,0,0,0,0,0,3,0,0,3,3,0,0,3,10,10,9,7,5,60,50,114,128,205,281,248,176,123,69,1381
SSC41538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,3,9,19,9,11,6,3,0,55
SSC41539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,15
SSC41540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,13,5,0,0,46
SSC41541,0,0,0,0,0,0,6,5,18,29,0,0,6,3,3,0,0,0,0,17,4,14,20,12,8,4,12,11,15,93,83,207,364,236,208,182,128,59,92,1562
SSC41542,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,5,0,3,5,14,17,3,0,41
SSC41543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41544,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,0,0,7,12,15,30,30,4,0,98
SSC41545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,9,5,5,0,0,47
SSC41546,3,3,0,3,3,9,22,23,14,78,0,0,0,0,0,5,4,6,5,20,3,3,3,8,7,12,4,8,5,53,22,70,106,102,137,109,76,47,27,700
SSC41547,0,0,0,0,0,0,7,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,5,9,3,30,10,7,12,14,38,39,43,24,0,186
SSC41548,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,28,0,4,11,14,31,30,59,10,0,155
SSC41549,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,5,4,0,25
SSC41550,0,0,4,3,4,13,31,45,46,144,0,3,0,3,0,4,0,5,0,15,3,8,33,34,33,32,29,26,12,210,114,299,582,670,676,605,571,356,178,4050
SSC41551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41552,0,0,3,12,9,25,73,91,62,281,0,0,3,6,8,9,17,25,9,73,6,9,38,31,27,20,19,22,13,181,102,259,589,583,585,484,282,206,117,3215
SSC41553,0,0,3,0,7,6,32,36,13,97,0,0,0,3,3,0,6,8,12,23,0,4,12,15,11,7,0,6,3,61,35,101,292,239,221,157,84,73,36,1237
SSC41554,0,0,5,0,3,22,90,121,73,316,0,0,3,4,3,0,9,8,3,25,5,12,25,16,29,44,74,61,17,280,114,286,486,541,695,920,1052,601,264,4958
SSC41555,0,0,0,0,0,4,21,31,25,91,0,0,0,0,0,3,3,3,0,9,17,14,6,21,29,22,28,22,13,162,70,156,276,362,402,504,467,210,97,2542
SSC41556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,18
SSC41557,0,0,0,3,0,0,15,23,12,57,0,0,0,3,0,3,0,0,0,14,0,4,14,8,6,6,5,8,4,52,26,75,180,135,134,106,63,42,27,789
SSC41558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12
SSC41559,0,0,0,0,0,6,17,17,38,68,0,0,0,0,0,0,0,0,3,4,3,8,8,11,10,4,14,15,61,134,80,150,284,306,331,323,244,116,207,2038
SSC41560,0,0,0,0,0,6,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,13,13,22,21,9,4,0,84
SSC41561,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,0,0,19
SSC41562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,0,0,0,24
SSC41563,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,4,0,13,9,12,18,5,7,0,73
SSC41564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,14
SSC41565,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,10,7,8,10,16,18,34,27,10,0,134
SSC41566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41567,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,14,6,0,0,0,31
SSC41568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,11
SSC41569,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,13,19,21,32,53,45,39,20,3,248
SSC41570,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,4,8,5,3,4,0,39
SSC41571,0,0,3,3,10,16,31,54,29,146,0,0,0,0,0,0,0,0,3,15,3,12,17,21,39,61,38,47,45,283,80,186,351,465,593,534,317,224,125,2883
SSC41572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41573,0,0,0,0,4,7,13,8,0,32,0,0,0,0,0,0,0,0,0,0,3,10,20,17,11,3,11,16,0,84,42,127,349,274,230,149,118,83,12,1390
SSC41574,7,0,3,15,14,45,114,105,37,347,0,0,0,0,3,0,7,9,0,19,41,54,108,70,104,75,82,67,21,628,193,449,911,755,925,727,597,372,109,5039
SSC41575,0,0,0,0,5,9,24,30,22,97,0,0,0,0,0,0,0,0,0,4,8,7,14,13,27,20,27,23,9,148,54,139,281,334,399,367,289,143,57,2066
SSC41576,4,0,22,11,31,62,107,77,36,342,0,0,0,0,8,5,3,8,0,30,24,29,65,66,116,110,115,85,31,642,143,392,854,706,998,841,678,415,115,5157
SSC41577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,0,0,3,4,6,10,7,0,0,38
SSC41578,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,8,9,3,0,0,30
SSC41579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
